Stay    ;BodyType ;AircraftType ;Towable ;Arr_OwnerCie ;Arr_ExploitingCie ;Arr_Number ;Arr_Date   ;Arr_Hour ;Arr_CourrierCode ;Arr_Stop ;Dep_OwnerCie ;Dep_ExploitingCie ;Dep_Number ;Dep_Date   ;Dep_Hour ;Dep_CourrierCode ;Dep_Stop
2310849 ;MP       ;319          ;      1 ;AF           ;AF                ;      1565 ;22/06/2016 ;22:05    ;MC               ;BHX      ;AF           ;AF                ;      1164 ;23/06/2016 ;08:00    ;MC               ;BHX
2310850 ;MP       ;320          ;      0 ;AF           ;AF                ;      1889 ;23/06/2016 ;17:20    ;MC               ;OTP      ;AF           ;AF                ;      1168 ;23/06/2016 ;18:20    ;MC               ;MAN
2310851 ;MP       ;319          ;      1 ;AF           ;AF                ;      1047 ;22/06/2016 ;21:30    ;MC               ;WAW      ;AF           ;AF                ;      1232 ;23/06/2016 ;07:15    ;MC               ;ATH
2310852 ;MP       ;321          ;      1 ;AF           ;AF                ;      7527 ;22/06/2016 ;22:15    ;MC               ;TLS      ;AF           ;AF                ;      1240 ;23/06/2016 ;07:20    ;MC               ;AMS
2310853 ;MP       ;320          ;      0 ;AF           ;AF                ;      1511 ;23/06/2016 ;19:55    ;MC               ;HAM      ;AF           ;AF                ;      1242 ;23/06/2016 ;20:45    ;MC               ;GVA
2310854 ;MP       ;318          ;      0 ;AF           ;AF                ;      1615 ;23/06/2016 ;16:35    ;MC               ;ZRH      ;AF           ;AF                ;      1238 ;23/06/2016 ;17:25    ;MC               ;VIE
2310855 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1275 ;23/06/2016 ;09:05    ;MC               ;OSL      ;A5           ;AF                ;      1218 ;23/06/2016 ;12:35    ;MC               ;FRA
2310856 ;MP       ;319          ;      1 ;AF           ;AF                ;      1527 ;22/06/2016 ;22:20    ;MC               ;VCE      ;AF           ;AF                ;      1212 ;23/06/2016 ;07:20    ;MC               ;LIN
2310857 ;MP       ;321          ;      1 ;AF           ;AF                ;      1023 ;22/06/2016 ;22:20    ;MC               ;MUC      ;AF           ;AF                ;      1204 ;23/06/2016 ;07:15    ;MC               ;FCO
2310858 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1011 ;23/06/2016 ;12:00    ;MC               ;NUE      ;A5           ;AF                ;      1210 ;23/06/2016 ;12:40    ;MC               ;NUE
2310859 ;MP       ;318          ;      1 ;AF           ;AF                ;      1101 ;22/06/2016 ;22:20    ;MC               ;MAD      ;AF           ;AF                ;      1228 ;23/06/2016 ;07:30    ;MC               ;BLQ
2310860 ;MP       ;320          ;      1 ;AF           ;AF                ;      7627 ;23/06/2016 ;13:25    ;MC               ;BOD      ;AF           ;AF                ;      1226 ;23/06/2016 ;15:40    ;MC               ;VCE
2310861 ;MP       ;318          ;      0 ;AF           ;AF                ;      7733 ;23/06/2016 ;19:45    ;MC               ;BES      ;AF           ;AF                ;      1122 ;23/06/2016 ;21:00    ;MC               ;MUC
2310862 ;MP       ;318          ;      1 ;AF           ;AF                ;      1315 ;22/06/2016 ;22:15    ;MC               ;ZRH      ;AF           ;AF                ;      1126 ;23/06/2016 ;07:25    ;MC               ;VCE
2310863 ;MP       ;320          ;      0 ;AF           ;AF                ;      1141 ;23/06/2016 ;20:00    ;MC               ;AMS      ;AF           ;AF                ;      1124 ;23/06/2016 ;20:50    ;MC               ;LIS
2310864 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1487 ;23/06/2016 ;19:40    ;MC               ;EDI      ;A5           ;AF                ;      1106 ;23/06/2016 ;20:30    ;MC               ;DUS
2310865 ;MP       ;318          ;      1 ;AF           ;AF                ;      1249 ;22/06/2016 ;22:20    ;MC               ;BCN      ;AF           ;AF                ;      1114 ;23/06/2016 ;07:35    ;MC               ;ZRH
2310867 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1219 ;23/06/2016 ;16:00    ;MC               ;FRA      ;A5           ;AF                ;      1118 ;23/06/2016 ;16:40    ;MC               ;FRA
2310869 ;MP       ;320          ;      0 ;AF           ;AF                ;      1065 ;23/06/2016 ;16:00    ;MC               ;BHX      ;AF           ;AF                ;      1120 ;23/06/2016 ;17:30    ;MC               ;TLV
2310870 ;MP       ;318          ;      0 ;AF           ;AF                ;      1843 ;23/06/2016 ;13:15    ;MC               ;GVA      ;AF           ;AF                ;      1142 ;23/06/2016 ;15:00    ;MC               ;GVA
2310871 ;MP       ;319          ;      0 ;AF           ;AF                ;      1045 ;23/06/2016 ;18:05    ;MC               ;SVO      ;AF           ;AF                ;      1144 ;23/06/2016 ;19:30    ;MC               ;SVO
2310872 ;MP       ;320          ;      0 ;AF           ;AF                ;      1263 ;23/06/2016 ;15:50    ;MC               ;ARN      ;AF           ;AF                ;      1140 ;23/06/2016 ;16:45    ;MC               ;AMS
2310873 ;MP       ;319          ;      0 ;AF           ;AF                ;      1695 ;23/06/2016 ;08:55    ;MC               ;BUD      ;AF           ;AF                ;      1150 ;23/06/2016 ;09:50    ;MC               ;CPH
2310874 ;MP       ;319          ;      0 ;AF           ;AF                ;      1285 ;23/06/2016 ;16:10    ;MC               ;TUN      ;AF           ;AF                ;      1152 ;23/06/2016 ;17:05    ;MC               ;LED
2310875 ;MP       ;318          ;      0 ;AF           ;AF                ;      1029 ;23/06/2016 ;08:45    ;MC               ;BLQ      ;AF           ;AF                ;      1146 ;23/06/2016 ;09:40    ;MC               ;WAW
2310876 ;MP       ;321          ;      1 ;AF           ;AF                ;      1441 ;22/06/2016 ;21:45    ;MC               ;AMS      ;AF           ;AF                ;      1148 ;23/06/2016 ;07:40    ;MC               ;BCN
2310877 ;MP       ;320          ;      0 ;AF           ;AF                ;      1305 ;23/06/2016 ;19:55    ;MC               ;FCO      ;AF           ;AF                ;      1134 ;23/06/2016 ;20:50    ;MC               ;TXL
2310878 ;MP       ;320          ;      1 ;AF           ;AF                ;      1043 ;22/06/2016 ;21:40    ;MC               ;GVA      ;AF           ;AF                ;      1138 ;23/06/2016 ;07:15    ;MC               ;VIE
2310879 ;MP       ;320          ;      0 ;AF           ;AF                ;      1735 ;23/06/2016 ;14:30    ;MC               ;TXL      ;AF           ;AF                ;      1342 ;23/06/2016 ;16:00    ;MC               ;GVA
2310880 ;MP       ;321          ;      0 ;AF           ;AF                ;      1033 ;23/06/2016 ;09:00    ;MC               ;ATH      ;AF           ;AF                ;      1348 ;23/06/2016 ;10:05    ;MC               ;BCN
2310881 ;MP       ;319          ;      0 ;AF           ;AF                ;      1549 ;23/06/2016 ;19:55    ;MC               ;BCN      ;AF           ;AF                ;      1350 ;23/06/2016 ;21:00    ;MC               ;CPH
2310882 ;MP       ;320          ;      0 ;AF           ;AF                ;      7669 ;23/06/2016 ;11:05    ;MC               ;MRS      ;AF           ;AF                ;      1346 ;23/06/2016 ;12:35    ;MC               ;WAW
2310883 ;MP       ;320          ;      0 ;AF           ;AF                ;      1227 ;23/06/2016 ;19:55    ;MC               ;VCE      ;AF           ;AF                ;      1326 ;23/06/2016 ;21:00    ;MC               ;VCE
2310884 ;MP       ;318          ;      0 ;AF           ;AF                ;      1723 ;23/06/2016 ;14:15    ;MC               ;MUC      ;AF           ;AF                ;      1328 ;23/06/2016 ;15:25    ;MC               ;BLQ
2310885 ;3N       ;E70          ;      0 ;A5           ;AF                ;      7533 ;23/06/2016 ;08:00    ;MC               ;PUF      ;A5           ;AF                ;      1324 ;23/06/2016 ;08:50    ;MC               ;BRE
2310886 ;3N       ;E70          ;      0 ;A5           ;AF                ;      7677 ;23/06/2016 ;07:50    ;MC               ;RNS      ;A5           ;AF                ;      1338 ;23/06/2016 ;08:30    ;MC               ;HAJ
2310887 ;MP       ;320          ;      1 ;AF           ;AF                ;      1583 ;22/06/2016 ;22:20    ;MC               ;PRG      ;AF           ;AF                ;      1340 ;23/06/2016 ;07:50    ;MC               ;AMS
2310888 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1211 ;23/06/2016 ;16:05    ;MC               ;NUE      ;A5           ;AF                ;      1392 ;23/06/2016 ;16:45    ;MC               ;BSL
2310889 ;MP       ;319          ;      0 ;AF           ;AF                ;      1465 ;23/06/2016 ;17:35    ;MC               ;LED      ;AF           ;AF                ;      1390 ;23/06/2016 ;18:50    ;MC               ;IST
2310890 ;MP       ;320          ;      1 ;AF           ;AF                ;      1195 ;22/06/2016 ;22:05    ;MC               ;LIS      ;AF           ;AF                ;      1394 ;23/06/2016 ;07:15    ;MC               ;BUD
2310891 ;MP       ;318          ;      0 ;AF           ;AF                ;      1147 ;23/06/2016 ;15:10    ;MC               ;WAW      ;AF           ;AF                ;      1404 ;23/06/2016 ;16:05    ;MC               ;FCO
2310892 ;MP       ;321          ;      0 ;AF           ;AF                ;      1823 ;23/06/2016 ;20:00    ;MC               ;MUC      ;AF           ;AF                ;      1400 ;23/06/2016 ;20:50    ;MC               ;MAD
2310893 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1273 ;23/06/2016 ;14:40    ;MC               ;ABZ      ;A5           ;AF                ;      1372 ;23/06/2016 ;15:25    ;MC               ;ABZ
2310894 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1477 ;23/06/2016 ;12:25    ;MC               ;BIO      ;A5           ;AF                ;      1374 ;23/06/2016 ;13:45    ;MC               ;OSL
2310895 ;MP       ;319          ;      0 ;AF           ;AF                ;      1589 ;23/06/2016 ;20:00    ;MC               ;OTP      ;AF           ;AF                ;      1354 ;23/06/2016 ;21:10    ;MC               ;ALG
2310896 ;MP       ;319          ;      0 ;AF           ;AF                ;      1597 ;23/06/2016 ;19:40    ;MC               ;CMN      ;AF           ;AF                ;      1358 ;23/06/2016 ;20:45    ;MC               ;RBA
2310897 ;MP       ;318          ;      0 ;AF           ;AF                ;      1267 ;23/06/2016 ;08:55    ;MC               ;FLR      ;AF           ;AF                ;      1366 ;23/06/2016 ;10:05    ;MC               ;FLR
2310898 ;MP       ;320          ;      0 ;AF           ;AF                ;      1185 ;23/06/2016 ;19:40    ;MC               ;TUN      ;AF           ;AF                ;      1380 ;23/06/2016 ;20:30    ;MC               ;LHR
2310899 ;MP       ;321          ;      1 ;AF           ;AF                ;      1063 ;22/06/2016 ;22:05    ;MC               ;ARN      ;AF           ;AF                ;      1382 ;23/06/2016 ;07:25    ;MC               ;PRG
2310900 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1407 ;23/06/2016 ;18:55    ;MC               ;DUS      ;A5           ;AF                ;      1376 ;23/06/2016 ;21:00    ;MC               ;BIO
2310901 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1473 ;23/06/2016 ;09:00    ;MC               ;ABZ      ;A5           ;AF                ;      1272 ;23/06/2016 ;10:00    ;MC               ;ABZ
2310902 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1319 ;23/06/2016 ;18:35    ;MC               ;FRA      ;A5           ;AF                ;      1274 ;23/06/2016 ;19:15    ;MC               ;OSL
2310903 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1193 ;23/06/2016 ;11:55    ;MC               ;BSL      ;A5           ;AF                ;      1264 ;23/06/2016 ;12:35    ;MC               ;BLL
2310904 ;MP       ;318          ;      0 ;AF           ;AF                ;      1667 ;23/06/2016 ;19:55    ;MC               ;FLR      ;AF           ;AF                ;      1266 ;23/06/2016 ;20:50    ;MC               ;FLR
2310905 ;MP       ;321          ;      0 ;AF           ;AF                ;      1383 ;23/06/2016 ;11:45    ;MC               ;PRG      ;AF           ;AF                ;      1294 ;23/06/2016 ;12:40    ;MC               ;BUD
2310906 ;MP       ;319          ;      0 ;AF           ;AF                ;      1897 ;23/06/2016 ;14:20    ;MC               ;CMN      ;AF           ;AF                ;      1280 ;23/06/2016 ;16:10    ;MC               ;LHR
2310907 ;MP       ;319          ;      0 ;AF           ;AF                ;      1845 ;23/06/2016 ;09:20    ;MC               ;SVO      ;AF           ;AF                ;      1284 ;23/06/2016 ;10:15    ;MC               ;TUN
2310908 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1339 ;23/06/2016 ;12:10    ;MC               ;HAJ      ;A5           ;AF                ;      1292 ;23/06/2016 ;12:55    ;MC               ;BSL
2310909 ;MP       ;320          ;      0 ;AF           ;AF                ;      1347 ;23/06/2016 ;18:10    ;MC               ;WAW      ;AF           ;AF                ;      1246 ;23/06/2016 ;19:20    ;MC               ;WAW
2310910 ;MP       ;319          ;      0 ;AF           ;AF                ;      1785 ;23/06/2016 ;10:20    ;MC               ;TUN      ;AF           ;AF                ;      1258 ;23/06/2016 ;11:10    ;MC               ;RBA
2310911 ;MP       ;320          ;      0 ;AF           ;AF                ;      1247 ;23/06/2016 ;09:00    ;MC               ;WAW      ;AF           ;AF                ;      1300 ;23/06/2016 ;09:55    ;MC               ;MAD
2310912 ;MP       ;318          ;      0 ;AF           ;AF                ;      1829 ;23/06/2016 ;17:05    ;MC               ;BLQ      ;AF           ;AF                ;      1248 ;23/06/2016 ;17:55    ;MC               ;BCN
2310913 ;MP       ;320          ;      0 ;AF           ;AF                ;      1243 ;23/06/2016 ;08:35    ;MC               ;GVA      ;AF           ;AF                ;      1262 ;23/06/2016 ;09:50    ;MC               ;ARN
2310914 ;MP       ;318          ;      0 ;AF           ;AF                ;      1143 ;23/06/2016 ;18:10    ;MC               ;GVA      ;AF           ;AF                ;      1314 ;23/06/2016 ;19:00    ;MC               ;ZRH
